country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",26-04-2025 18:00:00,22.1910172,83.5197009,SO2,13,46,23
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",26-04-2025 18:00:00,25.586562,85.043586,CO,11,128,33
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",26-04-2025 18:00:00,25.592539,85.227158,PM10,113,151,133
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",26-04-2025 18:00:00,25.592539,85.227158,NO2,2,24,11
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",26-04-2025 18:00:00,25.592539,85.227158,CO,46,114,69
India,Bihar,Patna,"Muradpur, Patna - BSPCB",26-04-2025 18:00:00,25.619651,85.147382,NH3,1,14,4
India,Bihar,Patna,"Muradpur, Patna - BSPCB",26-04-2025 18:00:00,25.619651,85.147382,CO,26,66,50
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",26-04-2025 18:00:00,25.599486,85.113666,PM2.5,56,112,76
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",26-04-2025 18:00:00,25.599486,85.113666,OZONE,3,193,131
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-04-2025 18:00:00,28.7762,77.051074,PM10,101,500,331
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-04-2025 18:00:00,28.7762,77.051074,OZONE,5,200,159
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-04-2025 18:00:00,28.7256504,77.2011573,CO,28,110,41
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-04-2025 18:00:00,28.5512005,77.2735737,OZONE,32,263,188
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",26-04-2025 18:00:00,28.656756,77.227234,PM10,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB",26-04-2025 18:00:00,28.7500499,77.1112615,NO2,46,74,60
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",26-04-2025 18:00:00,21.258815,81.578979,NO2,30,45,35
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",26-04-2025 18:00:00,21.219665,81.630094,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",26-04-2025 18:00:00,21.237755,81.705301,PM2.5,34,58,43
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",26-04-2025 18:00:00,21.237755,81.705301,SO2,9,16,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",26-04-2025 18:00:00,21.237755,81.705301,CO,20,34,23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",26-04-2025 18:00:00,21.371751,81.664929,SO2,27,92,57
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",26-04-2025 18:00:00,21.371751,81.664929,CO,31,102,43
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",26-04-2025 18:00:00,22.06631475,83.33820077,SO2,6,11,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-04-2025 18:00:00,28.695381,77.181665,NH3,7,11,9
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-04-2025 18:00:00,28.695381,77.181665,CO,3,126,34
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",26-04-2025 18:00:00,28.695381,77.181665,OZONE,1,287,215
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-04-2025 18:00:00,28.4706914,77.1099364,OZONE,9,158,140
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",26-04-2025 18:00:00,25.859655,85.77944,OZONE,6,10,7
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",26-04-2025 18:00:00,24.952822,84.002396,OZONE,9,16,13
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26-04-2025 18:00:00,26.2271665,84.3570427,PM10,21,104,62
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26-04-2025 18:00:00,26.2271665,84.3570427,NH3,1,4,2
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",26-04-2025 18:00:00,21.194815,81.31477,PM2.5,34,46,39
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",26-04-2025 18:00:00,21.185571,81.343175,CO,41,94,78
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",26-04-2025 18:00:00,21.224231,81.40835,PM10,46,121,74
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",26-04-2025 18:00:00,21.224231,81.40835,NH3,3,5,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",26-04-2025 18:00:00,25.366336,87.117468,PM10,46,134,87
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",26-04-2025 18:00:00,25.859655,85.77944,SO2,20,47,33
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-04-2025 18:00:00,28.498571,77.26484,OZONE,4,163,146
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",26-04-2025 18:00:00,23.163798,72.677768,OZONE,5,70,46
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",26-04-2025 18:00:00,23.243639,72.68994,PM10,94,150,112
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",26-04-2025 18:00:00,23.243639,72.68994,NH3,2,10,4
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",26-04-2025 18:00:00,23.221714,72.654328,NO2,16,17,17
India,Gujarat,Surat,"Science Center, Surat - SMC",26-04-2025 18:00:00,21.170046,72.795405,CO,26,43,28
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",26-04-2025 18:00:00,20.362421,72.918013,PM2.5,31,69,42
India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-04-2025 18:00:00,28.684678,77.076574,PM10,105,500,364
India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-04-2025 18:00:00,28.684678,77.076574,NH3,5,14,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-04-2025 18:00:00,28.684678,77.076574,SO2,6,104,32
India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-04-2025 18:00:00,28.684678,77.076574,OZONE,15,93,67
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-04-2025 18:00:00,28.60909,77.0325413,OZONE,5,69,53
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-04-2025 18:00:00,28.570173,76.933762,CO,23,104,34
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-04-2025 18:00:00,28.570173,76.933762,OZONE,1,174,142
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",26-04-2025 18:00:00,28.699793,77.165453,SO2,10,65,33
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",26-04-2025 18:00:00,23.107969,72.574648,CO,20,48,39
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",26-04-2025 18:00:00,22.977134,72.553024,NO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",26-04-2025 18:00:00,22.977134,72.553024,CO,14,36,20
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",26-04-2025 18:00:00,23.020509,72.579261,PM2.5,31,79,52
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",26-04-2025 18:00:00,23.020509,72.579261,NO2,18,86,42
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",26-04-2025 18:00:00,28.5504249,77.2159377,PM2.5,55,341,214
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",26-04-2025 18:00:00,28.5504249,77.2159377,NH3,9,31,20
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",26-04-2025 18:00:00,28.710508,77.249485,OZONE,1,180,140
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",26-04-2025 18:00:00,28.531346,77.190156,NO2,18,140,78
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",26-04-2025 18:00:00,28.531346,77.190156,NH3,4,8,6
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",26-04-2025 18:00:00,28.531346,77.190156,OZONE,2,159,137
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",26-04-2025 18:00:00,28.3153,76.9143,PM2.5,75,316,150
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",26-04-2025 18:00:00,28.3153,76.9143,OZONE,5,67,62
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",26-04-2025 18:00:00,30.943887,76.801991,CO,37,92,40
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",26-04-2025 18:00:00,23.80569,86.44268,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-04-2025 18:00:00,23.076793,72.627874,PM10,103,138,115
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-04-2025 18:00:00,23.076793,72.627874,NO2,9,28,16
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-04-2025 18:00:00,23.076793,72.627874,OZONE,3,68,50
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-04-2025 18:00:00,23.04307,72.562968,NO2,60,122,80
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",26-04-2025 18:00:00,21.613267,73.010555,PM10,46,84,56
India,Delhi,Delhi,"Narela, Delhi - DPCC",26-04-2025 18:00:00,28.822836,77.101981,SO2,2,70,27
India,Delhi,Delhi,"Narela, Delhi - DPCC",26-04-2025 18:00:00,28.822836,77.101981,CO,2,96,14
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-04-2025 18:00:00,28.6573814,77.1585447,PM2.5,124,355,279
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-04-2025 18:00:00,28.530785,77.271255,CO,32,84,49
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-04-2025 18:00:00,28.623763,77.287209,OZONE,1,225,189
India,Delhi,Delhi,"Pusa, Delhi - IMD",26-04-2025 18:00:00,28.63611,77.173332,PM10,NA,NA,NA
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",26-04-2025 18:00:00,28.563262,77.186937,OZONE,1,184,130
India,Delhi,Delhi,"Rohini, Delhi - DPCC",26-04-2025 18:00:00,28.732528,77.11992,PM2.5,32,481,252
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-04-2025 18:00:00,28.73282,77.170633,OZONE,1,280,188
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-04-2025 18:00:00,28.611281,77.237738,PM2.5,38,340,196
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-04-2025 18:00:00,12.415911,75.73505,OZONE,3,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",26-04-2025 18:00:00,12.21041,76.37376,PM2.5,12,37,21
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",26-04-2025 18:00:00,12.21041,76.37376,NO2,10,30,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",26-04-2025 18:00:00,12.21041,76.37376,OZONE,9,75,63
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-04-2025 18:00:00,12.733409,77.298051,PM2.5,15,78,45
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-04-2025 18:00:00,12.733409,77.298051,PM10,40,100,61
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-04-2025 18:00:00,12.733409,77.298051,CO,2,54,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-04-2025 18:00:00,13.94,75.555917,PM10,39,58,45
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-04-2025 18:00:00,13.94,75.555917,NH3,2,3,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-04-2025 18:00:00,16.7602,77.1428,PM10,25,97,42
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-04-2025 18:00:00,16.7602,77.1428,SO2,8,19,14
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-04-2025 18:00:00,12.917348,77.622813,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-04-2025 18:00:00,12.917348,77.622813,CO,7,82,11
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",26-04-2025 18:00:00,11.55358,76.55521,SO2,4,4,4
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",26-04-2025 18:00:00,13.428828,77.731418,NH3,4,5,5
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-04-2025 18:00:00,13.328028,75.797056,PM10,46,60,53
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-04-2025 18:00:00,13.328028,75.797056,SO2,4,7,6
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,CO,12,36,31
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",26-04-2025 18:00:00,10.073232,76.302765,CO,18,96,79
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",26-04-2025 18:00:00,10.073232,76.302765,OZONE,11,16,14
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-04-2025 18:00:00,11.875,75.3732,SO2,6,7,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-04-2025 18:00:00,11.875,75.3732,OZONE,26,31,29
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-04-2025 18:00:00,8.8787,76.6073,SO2,2,3,2
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5149093,76.9435879,SO2,11,19,15
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5149093,76.9435879,CO,8,20,13
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5149093,76.9435879,OZONE,11,24,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",26-04-2025 18:00:00,15.459706,75.008381,PM10,62,72,66
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",26-04-2025 18:00:00,15.459706,75.008381,CO,15,62,56
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-04-2025 18:00:00,15.411456,75.638133,PM10,29,49,39
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-04-2025 18:00:00,15.411456,75.638133,NH3,1,3,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-04-2025 18:00:00,15.411456,75.638133,CO,38,46,44
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-04-2025 18:00:00,17.336318,76.847397,NH3,2,4,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-04-2025 18:00:00,17.336318,76.847397,SO2,3,6,3
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",26-04-2025 18:00:00,15.34763,76.181767,PM10,15,55,27
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",26-04-2025 18:00:00,16.172806,75.659694,NO2,9,11,9
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.951913,77.539784,PM2.5,35,74,50
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.951913,77.539784,NH3,1,2,1
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",26-04-2025 18:00:00,12.9756843,77.5660749,NO2,41,48,45
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",26-04-2025 18:00:00,12.9756843,77.5660749,SO2,8,18,11
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",26-04-2025 18:00:00,12.9756843,77.5660749,CO,48,71,51
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,13.003872,77.664217,PM10,38,382,70
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,13.003872,77.664217,NO2,21,29,28
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-04-2025 18:00:00,13.0270199,77.494094,SO2,3,10,7
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-04-2025 18:00:00,13.0270199,77.494094,OZONE,28,33,32
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-04-2025 18:00:00,13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-04-2025 18:00:00,12.917348,77.622813,PM10,89,166,126
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-04-2025 18:00:00,23.210494,77.425409,CO,7,29,12
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-04-2025 18:00:00,23.233584,77.400574,NO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-04-2025 18:00:00,23.233584,77.400574,OZONE,65,228,180
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",26-04-2025 18:00:00,23.81748678,79.446246,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-04-2025 18:00:00,12.920984,77.584908,PM10,50,112,81
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-04-2025 18:00:00,12.7816279,77.6299145,PM2.5,43,46,44
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-04-2025 18:00:00,12.7816279,77.6299145,CO,32,33,32
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,13.003872,77.664217,PM2.5,38,39,38
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",26-04-2025 18:00:00,23.264759,77.381568,NO2,18,96,44
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-04-2025 18:00:00,23.210494,77.425409,NH3,2,3,3
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-04-2025 18:00:00,23.838586,78.759431,CO,4,67,9
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-04-2025 18:00:00,23.838586,78.759431,OZONE,18,45,39
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",26-04-2025 18:00:00,23.8640158,78.80289321,CO,50,66,56
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",26-04-2025 18:00:00,24.10897,82.64558,NH3,1,9,5
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-04-2025 18:00:00,23.182719,75.768218,PM2.5,8,59,38
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-04-2025 18:00:00,23.182719,75.768218,NO2,14,25,20
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-04-2025 18:00:00,19.10122,74.73339,PM2.5,64,100,81
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,CO,24,106,29
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-04-2025 18:00:00,24.2613009,80.7231783,PM10,NA,NA,NA
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-04-2025 18:00:00,24.2613009,80.7231783,SO2,NA,NA,NA
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-04-2025 18:00:00,23.10844,77.511428,PM2.5,NA,NA,NA
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-04-2025 18:00:00,23.10844,77.511428,CO,4,54,23
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-04-2025 18:00:00,22.624758,75.675238,NO2,9,37,19
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",26-04-2025 18:00:00,23.331731,75.045981,PM2.5,38,92,57
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-04-2025 18:00:00,19.786089,72.757971,SO2,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-04-2025 18:00:00,19.786089,72.757971,CO,4,23,7
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-04-2025 18:00:00,19.786089,72.757971,OZONE,34,38,36
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-04-2025 18:00:00,19.9629,79.298714,NO2,8,8,8
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-04-2025 18:00:00,19.9629,79.298714,NH3,3,3,3
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-04-2025 18:00:00,19.9629,79.298714,OZONE,6,6,6
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",26-04-2025 18:00:00,19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",26-04-2025 18:00:00,19.9775302,79.2337086,CO,2,94,26
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-04-2025 18:00:00,21.001264,75.565602,SO2,19,37,28
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",26-04-2025 18:00:00,19.854616,75.905894,CO,12,24,14
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,CO,4,20,12
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-04-2025 18:00:00,16.6870449,74.2505872,PM2.5,18,70,48
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-04-2025 18:00:00,16.6870449,74.2505872,CO,6,24,15
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",26-04-2025 18:00:00,16.7143745,74.2426398,NO2,7,20,13
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",26-04-2025 18:00:00,16.7143745,74.2426398,CO,8,15,13
